,연,월,일,기온
4377,2017,12,26,-3.8
4378,2017,12,27,-6.9
4379,2017,12,28,-2.1
4380,2017,12,29,2.1
4381,2017,12,30,1.4
4382,2017,12,31,-0.3
4383,2018,01,01,-1.3
4384,2018,01,02,-1.8
4385,2018,01,03,-4.7
4386,2018,01,04,-4.7
4387,2018,01,05,-3.0
4388,2018,01,06,-2.8
4389,2018,01,07,-0.8
4390,2018,01,08,1.3
4391,2018,01,09,-4.2
4392,2018,01,10,-7.5
4393,2018,01,11,-11.1
4394,2018,01,12,-10.2
4395,2018,01,13,-4.4
4396,2018,01,14,0.6
4397,2018,01,15,4.7
4398,2018,01,16,3.5
4399,2018,01,17,4.5
4400,2018,01,18,2.1
4401,2018,01,19,1.0
4402,2018,01,20,2.2
4403,2018,01,21,0.4
4404,2018,01,22,0.2
4405,2018,01,23,-11.7
4406,2018,01,24,-14.2
4407,2018,01,25,-14.0
4408,2018,01,26,-14.8
4409,2018,01,27,-9.9
4410,2018,01,28,-6.3
4411,2018,01,29,-8.5
4412,2018,01,30,-5.3
4413,2018,01,31,-2.6
4414,2018,02,01,-4.0
4415,2018,02,02,-2.4
4416,2018,02,03,-7.3
4417,2018,02,04,-9.5
4418,2018,02,05,-9.4
4419,2018,02,06,-10.1
4420,2018,02,07,-8.0
4421,2018,02,08,-4.4
4422,2018,02,09,0.4
4423,2018,02,10,-0.5
4424,2018,02,11,-6.1
4425,2018,02,12,-5.8
4426,2018,02,13,-0.8
4427,2018,02,14,3.5
4428,2018,02,15,-0.7
4429,2018,02,16,-1.1
4430,2018,02,17,-3.0
4431,2018,02,18,-0.4
4432,2018,02,19,1.8
4433,2018,02,20,0.9
4434,2018,02,21,-0.9
4435,2018,02,22,1.3
4436,2018,02,23,4.2
4437,2018,02,24,2.4
4438,2018,02,25,1.9
4439,2018,02,26,3.1
4440,2018,02,27,4.2
4441,2018,02,28,4.6
4442,2018,03,01,-0.2
4443,2018,03,02,-0.7
4444,2018,03,03,7.9
4445,2018,03,04,9.8
4446,2018,03,05,5.5
4447,2018,03,06,4.5
4448,2018,03,07,6.4
4449,2018,03,08,4.6
4450,2018,03,09,4.5
4451,2018,03,10,4.6
4452,2018,03,11,6.4
4453,2018,03,12,8.0
4454,2018,03,13,12.4
4455,2018,03,14,17.0
4456,2018,03,15,12.4
4457,2018,03,16,7.1
4458,2018,03,17,6.6
4459,2018,03,18,8.2
4460,2018,03,19,8.0
4461,2018,03,20,4.7
4462,2018,03,21,2.1
4463,2018,03,22,4.9
4464,2018,03,23,6.1
4465,2018,03,24,7.6
4466,2018,03,25,9.6
4467,2018,03,26,11.0
4468,2018,03,27,13.3
4469,2018,03,28,14.0
4470,2018,03,29,15.4
4471,2018,03,30,14.8
4472,2018,03,31,14.0
4473,2018,04,01,15.6
4474,2018,04,02,18.4
4475,2018,04,03,17.8
4476,2018,04,04,13.4
4477,2018,04,05,7.6
4478,2018,04,06,5.8
4479,2018,04,07,4.2
4480,2018,04,08,3.9
4481,2018,04,09,7.9
4482,2018,04,10,15.1
4483,2018,04,11,12.6
4484,2018,04,12,13.3
4485,2018,04,13,14.6
4486,2018,04,14,9.0
4487,2018,04,15,9.5
4488,2018,04,16,11.6
4489,2018,04,17,12.9
4490,2018,04,18,12.4
4491,2018,04,19,14.0
4492,2018,04,20,18.4
4493,2018,04,21,18.7
4494,2018,04,22,15.5
4495,2018,04,23,9.3
4496,2018,04,24,12.1
4497,2018,04,25,14.6
4498,2018,04,26,14.9
4499,2018,04,27,15.7
4500,2018,04,28,15.4
4501,2018,04,29,16.2
4502,2018,04,30,19.2
4503,2018,05,01,20.4
4504,2018,05,02,15.1
4505,2018,05,03,11.2
4506,2018,05,04,14.1
4507,2018,05,05,18.3
4508,2018,05,06,16.6
4509,2018,05,07,19.2
4510,2018,05,08,17.5
4511,2018,05,09,15.7
4512,2018,05,10,15.4
4513,2018,05,11,16.1
4514,2018,05,12,14.2
4515,2018,05,13,15.8
4516,2018,05,14,18.2
4517,2018,05,15,23.2
4518,2018,05,16,22.3
4519,2018,05,17,20.9
4520,2018,05,18,16.3
4521,2018,05,19,17.6
4522,2018,05,20,17.0
4523,2018,05,21,17.8
4524,2018,05,22,18.1
4525,2018,05,23,17.3
4526,2018,05,24,18.3
4527,2018,05,25,19.7
4528,2018,05,26,21.8
4529,2018,05,27,20.3
4530,2018,05,28,22.3
4531,2018,05,29,21.4
4532,2018,05,30,20.2
4533,2018,05,31,20.9
4534,2018,06,01,23.8
4535,2018,06,02,23.4
4536,2018,06,03,24.0
4537,2018,06,04,22.6
4538,2018,06,05,23.7
4539,2018,06,06,23.0
4540,2018,06,07,22.2
4541,2018,06,08,21.9
4542,2018,06,09,23.7
4543,2018,06,10,21.3
4544,2018,06,11,20.2
4545,2018,06,12,21.3
4546,2018,06,13,22.0
4547,2018,06,14,21.6
4548,2018,06,15,21.7
4549,2018,06,16,22.5
4550,2018,06,17,22.8
4551,2018,06,18,24.8
4552,2018,06,19,22.4
4553,2018,06,20,22.7
4554,2018,06,21,23.7
4555,2018,06,22,25.0
4556,2018,06,23,24.5
4557,2018,06,24,25.2
4558,2018,06,25,27.1
4559,2018,06,26,22.3
4560,2018,06,27,22.3
4561,2018,06,28,23.3
4562,2018,06,29,24.7
4563,2018,06,30,24.4
4564,2018,07,01,21.9
4565,2018,07,02,22.6
4566,2018,07,03,27.4
4567,2018,07,04,27.3
4568,2018,07,05,25.3
4569,2018,07,06,23.9
4570,2018,07,07,23.7
4571,2018,07,08,23.3
4572,2018,07,09,20.8
4573,2018,07,10,23.7
4574,2018,07,11,26.8
4575,2018,07,12,26.6
4576,2018,07,13,27.3
4577,2018,07,14,27.9
4578,2018,07,15,28.3
4579,2018,07,16,28.7
4580,2018,07,17,28.1
4581,2018,07,18,28.2
4582,2018,07,19,28.7
4583,2018,07,20,29.5
4584,2018,07,21,30.6
4585,2018,07,22,31.8
4586,2018,07,23,31.7
4587,2018,07,24,31.4
4588,2018,07,25,30.1
4589,2018,07,26,30.1
4590,2018,07,27,30.9
4591,2018,07,28,29.5
4592,2018,07,29,31.3
4593,2018,07,30,31.7
4594,2018,07,31,32.6
4595,2018,08,01,33.6
4596,2018,08,02,33.7
4597,2018,08,03,33.1
4598,2018,08,04,31.1
4599,2018,08,05,30.0
4600,2018,08,06,30.5
4601,2018,08,07,30.5
4602,2018,08,08,31.0
4603,2018,08,09,28.8
4604,2018,08,10,30.7
4605,2018,08,11,31.0
4606,2018,08,12,30.6
4607,2018,08,13,30.5
4608,2018,08,14,31.7
4609,2018,08,15,31.7
4610,2018,08,16,29.9
4611,2018,08,17,27.2
4612,2018,08,18,26.7
4613,2018,08,19,28.2
4614,2018,08,20,29.1
4615,2018,08,21,26.6
4616,2018,08,22,30.7
4617,2018,08,23,29.4
4618,2018,08,24,24.4
4619,2018,08,25,25.2
4620,2018,08,26,23.2
4621,2018,08,27,22.7
4622,2018,08,28,23.7
4623,2018,08,29,25.2
4624,2018,08,30,25.3
4625,2018,08,31,25.6
4626,2018,09,01,25.5
4627,2018,09,02,25.1
4628,2018,09,03,23.3
4629,2018,09,04,23.2
4630,2018,09,05,24.0
4631,2018,09,06,24.1
4632,2018,09,07,22.0
4633,2018,09,08,21.7
4634,2018,09,09,22.2
4635,2018,09,10,22.9
4636,2018,09,11,21.6
4637,2018,09,12,22.8
4638,2018,09,13,23.5
4639,2018,09,14,23.5
4640,2018,09,15,23.3
4641,2018,09,16,22.2
4642,2018,09,17,22.3
4643,2018,09,18,22.0
4644,2018,09,19,22.1
4645,2018,09,20,19.0
4646,2018,09,21,19.4
4647,2018,09,22,20.8
4648,2018,09,23,19.4
4649,2018,09,24,17.6
4650,2018,09,25,17.8
4651,2018,09,26,19.4
4652,2018,09,27,18.9
4653,2018,09,28,17.5
4654,2018,09,29,20.2
4655,2018,09,30,17.6
4656,2018,10,01,15.4
4657,2018,10,02,15.9
4658,2018,10,03,17.3
4659,2018,10,04,19.3
4660,2018,10,05,16.9
4661,2018,10,06,18.0
4662,2018,10,07,16.4
4663,2018,10,08,14.8
4664,2018,10,09,15.3
4665,2018,10,10,12.0
4666,2018,10,11,9.7
4667,2018,10,12,10.9
4668,2018,10,13,12.5
4669,2018,10,14,13.2
4670,2018,10,15,15.2
4671,2018,10,16,14.5
4672,2018,10,17,12.4
4673,2018,10,18,12.7
4674,2018,10,19,13.1
4675,2018,10,20,13.4
4676,2018,10,21,13.4
4677,2018,10,22,14.0
4678,2018,10,23,12.2
4679,2018,10,24,12.5
4680,2018,10,25,13.8
4681,2018,10,26,12.2
4682,2018,10,27,8.7
4683,2018,10,28,8.3
4684,2018,10,29,7.2
4685,2018,10,30,6.1
4686,2018,10,31,7.4
4687,2018,11,01,8.4
4688,2018,11,02,10.6
4689,2018,11,03,11.2
4690,2018,11,04,11.6
4691,2018,11,05,11.9
4692,2018,11,06,12.2
4693,2018,11,07,12.8
4694,2018,11,08,11.8
4695,2018,11,09,12.1
4696,2018,11,10,11.9
4697,2018,11,11,8.1
4698,2018,11,12,8.1
4699,2018,11,13,8.8
4700,2018,11,14,9.8
4701,2018,11,15,9.7
4702,2018,11,16,8.8
4703,2018,11,17,4.9
4704,2018,11,18,6.1
4705,2018,11,19,6.5
4706,2018,11,20,6.5
4707,2018,11,21,5.8
4708,2018,11,22,2.3
4709,2018,11,23,1.9
4710,2018,11,24,2.6
4711,2018,11,25,4.8
4712,2018,11,26,6.3
4713,2018,11,27,7.1
4714,2018,11,28,5.0
4715,2018,11,29,3.5
4716,2018,11,30,2.7
4717,2018,12,01,5.5
4718,2018,12,02,8.2
4719,2018,12,03,11.5
4720,2018,12,04,6.7
4721,2018,12,05,0.0
4722,2018,12,06,2.4
4723,2018,12,07,-7.3
4724,2018,12,08,-8.3
4725,2018,12,09,-7.2
4726,2018,12,10,-2.5
4727,2018,12,11,0.2
4728,2018,12,12,-1.9
4729,2018,12,13,-2.2
4730,2018,12,14,-4.4
4731,2018,12,15,-2.4
4732,2018,12,16,0.0
4733,2018,12,17,1.6
4734,2018,12,18,2.6
4735,2018,12,19,4.0
4736,2018,12,20,3.4
4737,2018,12,21,5.6
4738,2018,12,22,6.9
4739,2018,12,23,2.4
4740,2018,12,24,-2.3
4741,2018,12,25,0.6
4742,2018,12,26,-1.5
4743,2018,12,27,-10.1
4744,2018,12,28,-10.5
4745,2018,12,29,-7.6
4746,2018,12,30,-6.8
4747,2018,12,31,-5.4
4748,2019,01,01,-5.0
4749,2019,01,02,-4.9
4750,2019,01,03,-3.5
4751,2019,01,04,-1.1
4752,2019,01,05,-2.8
4753,2019,01,06,-2.8
4754,2019,01,07,-1.9
4755,2019,01,08,-3.5
4756,2019,01,09,-4.7
4757,2019,01,10,-0.6
4758,2019,01,11,2.4
4759,2019,01,12,2.8
4760,2019,01,13,1.2
4761,2019,01,14,1.4
4762,2019,01,15,-1.7
4763,2019,01,16,-5.2
4764,2019,01,17,-0.3
4765,2019,01,18,0.6
4766,2019,01,19,3.6
4767,2019,01,20,-1.4
4768,2019,01,21,-1.2
4769,2019,01,22,1.7
4770,2019,01,23,2.0
4771,2019,01,24,0.1
4772,2019,01,25,-1.2
4773,2019,01,26,-2.5
4774,2019,01,27,-0.1
4775,2019,01,28,1.2
4776,2019,01,29,-0.2
4777,2019,01,30,1.8
4778,2019,01,31,-2.0
4779,2019,02,01,-2.1
4780,2019,02,02,1.4
4781,2019,02,03,3.3
4782,2019,02,04,-0.6
4783,2019,02,05,2.8
4784,2019,02,06,5.1
4785,2019,02,07,-2.1
4786,2019,02,08,-6.1
4787,2019,02,09,-5.4
4788,2019,02,10,-5.0
4789,2019,02,11,-3.0
4790,2019,02,12,-0.6
4791,2019,02,13,-2.1
4792,2019,02,14,-0.5
4793,2019,02,15,-0.8
4794,2019,02,16,-2.7
4795,2019,02,17,-1.8
4796,2019,02,18,0.9
4797,2019,02,19,1.4
4798,2019,02,20,1.7
4799,2019,02,21,2.4
4800,2019,02,22,4.0
4801,2019,02,23,6.8
4802,2019,02,24,6.3
4803,2019,02,25,4.7
4804,2019,02,26,5.2
4805,2019,02,27,7.8
4806,2019,02,28,6.6
4807,2019,03,01,6.6
4808,2019,03,02,7.8
4809,2019,03,03,9.4
4810,2019,03,04,9.9
4811,2019,03,05,8.4
4812,2019,03,06,8.4
4813,2019,03,07,7.0
4814,2019,03,08,6.1
4815,2019,03,09,7.2
4816,2019,03,10,10.1
4817,2019,03,11,6.6
4818,2019,03,12,3.9
4819,2019,03,13,3.5
4820,2019,03,14,5.0
4821,2019,03,15,5.5
4822,2019,03,16,4.3
4823,2019,03,17,6.3
4824,2019,03,18,7.1
4825,2019,03,19,10.0
4826,2019,03,20,10.3
4827,2019,03,21,7.1
4828,2019,03,22,3.3
4829,2019,03,23,3.3
4830,2019,03,24,4.3
4831,2019,03,25,7.3
4832,2019,03,26,11.4
4833,2019,03,27,11.6
4834,2019,03,28,9.4
4835,2019,03,29,9.2
4836,2019,03,30,5.2
4837,2019,03,31,4.4
4838,2019,04,01,5.5
4839,2019,04,02,6.7
4840,2019,04,03,7.6
4841,2019,04,04,9.2
4842,2019,04,05,11.4
4843,2019,04,06,9.3
4844,2019,04,07,12.6
4845,2019,04,08,11.6
4846,2019,04,09,9.2
4847,2019,04,10,7.1
4848,2019,04,11,9.5
4849,2019,04,12,11.4
4850,2019,04,13,11.8
4851,2019,04,14,9.6
4852,2019,04,15,11.6
4853,2019,04,16,14.9
4854,2019,04,17,15.3
4855,2019,04,18,12.6
4856,2019,04,19,13.8
4857,2019,04,20,14.3
4858,2019,04,21,14.8
4859,2019,04,22,19.3
4860,2019,04,23,20.4
4861,2019,04,24,19.5
4862,2019,04,25,13.2
4863,2019,04,26,8.4
4864,2019,04,27,11.6
4865,2019,04,28,12.9
4866,2019,04,29,13.0
4867,2019,04,30,15.5
4868,2019,05,01,16.4
4869,2019,05,02,17.1
4870,2019,05,03,17.9
4871,2019,05,04,19.5
4872,2019,05,05,19.2
4873,2019,05,06,14.5
4874,2019,05,07,15.0
4875,2019,05,08,15.6
4876,2019,05,09,16.6
4877,2019,05,10,17.8
4878,2019,05,11,20.3
4879,2019,05,12,21.6
4880,2019,05,13,18.7
4881,2019,05,14,19.6
4882,2019,05,15,20.7
4883,2019,05,16,23.5
4884,2019,05,17,23.6
4885,2019,05,18,22.8
4886,2019,05,19,19.4
4887,2019,05,20,16.4
4888,2019,05,21,17.2
4889,2019,05,22,19.5
4890,2019,05,23,22.1
4891,2019,05,24,24.2
4892,2019,05,25,23.4
4893,2019,05,26,24.5
4894,2019,05,27,17.8
4895,2019,05,28,18.1
4896,2019,05,29,20.3
4897,2019,05,30,19.6
4898,2019,05,31,19.1
4899,2019,06,01,18.9
4900,2019,06,02,21.1
4901,2019,06,03,23.1
4902,2019,06,04,22.6
4903,2019,06,05,23.0
4904,2019,06,06,21.2
4905,2019,06,07,20.0
4906,2019,06,08,21.9
4907,2019,06,09,21.6
4908,2019,06,10,18.4
4909,2019,06,11,20.5
4910,2019,06,12,21.5
4911,2019,06,13,23.0
4912,2019,06,14,23.0
4913,2019,06,15,21.9
4914,2019,06,16,22.0
4915,2019,06,17,21.7
4916,2019,06,18,20.8
4917,2019,06,19,21.4
4918,2019,06,20,22.7
4919,2019,06,21,22.1
4920,2019,06,22,24.2
4921,2019,06,23,25.0
4922,2019,06,24,25.2
4923,2019,06,25,25.6
4924,2019,06,26,25.5
4925,2019,06,27,25.5
4926,2019,06,28,24.7
4927,2019,06,29,23.1
4928,2019,06,30,23.9
4929,2019,07,01,23.9
4930,2019,07,02,24.4
4931,2019,07,03,24.1
4932,2019,07,04,25.4
4933,2019,07,05,27.6
4934,2019,07,06,29.7
4935,2019,07,07,26.7
4936,2019,07,08,25.1
4937,2019,07,09,25.0
4938,2019,07,10,22.7
4939,2019,07,11,21.9
4940,2019,07,12,23.6
4941,2019,07,13,24.9
4942,2019,07,14,25.9
4943,2019,07,15,23.8
4944,2019,07,16,24.7
4945,2019,07,17,25.6
4946,2019,07,18,26.9
4947,2019,07,19,28.6
4948,2019,07,20,28.0
4949,2019,07,21,25.1
4950,2019,07,22,26.7
4951,2019,07,23,28.1
4952,2019,07,24,26.5
4953,2019,07,25,26.3
4954,2019,07,26,25.1
4955,2019,07,27,28.4
4956,2019,07,28,26.1
4957,2019,07,29,27.5
4958,2019,07,30,28.1
4959,2019,07,31,25.8
4960,2019,08,01,26.3
4961,2019,08,02,28.4
4962,2019,08,03,29.4
4963,2019,08,04,28.3
4964,2019,08,05,30.5
4965,2019,08,06,31.6
4966,2019,08,07,26.9
4967,2019,08,08,28.9
4968,2019,08,09,29.8
4969,2019,08,10,31.5
4970,2019,08,11,30.4
4971,2019,08,12,26.6
4972,2019,08,13,29.2
4973,2019,08,14,30.4
4974,2019,08,15,25.9
4975,2019,08,16,25.9
4976,2019,08,17,25.9
4977,2019,08,18,25.6
4978,2019,08,19,26.3
4979,2019,08,20,28.2
4980,2019,08,21,27.0
4981,2019,08,22,26.9
4982,2019,08,23,26.2
4983,2019,08,24,24.1
4984,2019,08,25,25.0
4985,2019,08,26,26.4
4986,2019,08,27,25.7
4987,2019,08,28,26.1
4988,2019,08,29,23.4
4989,2019,08,30,22.6
4990,2019,08,31,23.5
4991,2019,09,01,23.7
4992,2019,09,02,24.4
4993,2019,09,03,24.1
4994,2019,09,04,22.8
4995,2019,09,05,23.0
4996,2019,09,06,25.3
4997,2019,09,07,25.7
4998,2019,09,08,24.7
4999,2019,09,09,25.1
5000,2019,09,10,23.8
5001,2019,09,11,24.3
5002,2019,09,12,21.0
5003,2019,09,13,23.3
5004,2019,09,14,22.4
5005,2019,09,15,24.2
5006,2019,09,16,24.5
5007,2019,09,17,23.5
5008,2019,09,18,21.0
5009,2019,09,19,19.5
5010,2019,09,20,19.6
5011,2019,09,21,19.6
5012,2019,09,22,18.6
5013,2019,09,23,20.0
5014,2019,09,24,19.8
5015,2019,09,25,20.9
5016,2019,09,26,22.9
5017,2019,09,27,22.9
5018,2019,09,28,23.7
5019,2019,09,29,22.6
5020,2019,09,30,22.4
5021,2019,10,01,23.1
5022,2019,10,02,21.6
5023,2019,10,03,22.4
5024,2019,10,04,22.4
5025,2019,10,05,18.7
5026,2019,10,06,18.1
5027,2019,10,07,14.8
5028,2019,10,08,14.7
5029,2019,10,09,13.6
5030,2019,10,10,15.2
5031,2019,10,11,18.8
5032,2019,10,12,17.9
5033,2019,10,13,17.2
5034,2019,10,14,14.4
5035,2019,10,15,14.5
5036,2019,10,16,14.6
5037,2019,10,17,15.4
5038,2019,10,18,17.0
5039,2019,10,19,17.0
5040,2019,10,20,16.5
5041,2019,10,21,17.1
5042,2019,10,22,18.1
5043,2019,10,23,17.0
5044,2019,10,24,18.3
5045,2019,10,25,16.7
5046,2019,10,26,10.0
5047,2019,10,27,11.0
5048,2019,10,28,12.9
5049,2019,10,29,12.5
5050,2019,10,30,11.2
5051,2019,10,31,14.8
5052,2019,11,01,14.9
5053,2019,11,02,13.6
5054,2019,11,03,14.7
5055,2019,11,04,13.8
5056,2019,11,05,12.4
5057,2019,11,06,11.0
5058,2019,11,07,9.2
5059,2019,11,08,6.8
5060,2019,11,09,9.5
5061,2019,11,10,10.0
5062,2019,11,11,11.2
5063,2019,11,12,9.3
5064,2019,11,13,7.2
5065,2019,11,14,1.3
5066,2019,11,15,5.6
5067,2019,11,16,6.8
5068,2019,11,17,8.3
5069,2019,11,18,4.6
5070,2019,11,19,0.2
5071,2019,11,20,0.5
5072,2019,11,21,4.2
5073,2019,11,22,9.7
5074,2019,11,23,12.1
5075,2019,11,24,9.8
5076,2019,11,25,1.9
5077,2019,11,26,6.6
5078,2019,11,27,3.1
5079,2019,11,28,3.5
5080,2019,11,29,1.5
5081,2019,11,30,4.1
5082,2019,12,01,4.6
5083,2019,12,02,-0.1
5084,2019,12,03,0.5
5085,2019,12,04,2.0
5086,2019,12,05,-4.4
5087,2019,12,06,-5.9
5088,2019,12,07,-2.4
5089,2019,12,08,-0.9
5090,2019,12,09,3.2
5091,2019,12,10,8.1
5092,2019,12,11,6.3
5093,2019,12,12,-0.7
5094,2019,12,13,2.1
5095,2019,12,14,2.7
5096,2019,12,15,5.3
5097,2019,12,16,7.8
5098,2019,12,17,7.7
5099,2019,12,18,0.8
5100,2019,12,19,-0.8
5101,2019,12,20,-1.1
5102,2019,12,21,-1.2
5103,2019,12,22,4.1
5104,2019,12,23,3.4
5105,2019,12,24,0.8
5106,2019,12,25,2.0
5107,2019,12,26,2.0
5108,2019,12,27,-1.7
5109,2019,12,28,1.1
5110,2019,12,29,3.8
5111,2019,12,30,2.7
5112,2019,12,31,-7.9
5113,2020,01,01,-2.2
5114,2020,01,02,1.0
5115,2020,01,03,-0.1
5116,2020,01,04,1.2
5117,2020,01,05,1.3
5118,2020,01,06,3.1
5119,2020,01,07,6.3
5120,2020,01,08,2.4
5121,2020,01,09,-1.2
5122,2020,01,10,-0.6
5123,2020,01,11,-0.1
5124,2020,01,12,-1.0
5125,2020,01,13,-2.9
5126,2020,01,14,-2.3
5127,2020,01,15,-2.7
5128,2020,01,16,-1.7
5129,2020,01,17,-0.6
5130,2020,01,18,0.3
5131,2020,01,19,1.9
5132,2020,01,20,0.7
5133,2020,01,21,-0.4
5134,2020,01,22,3.0
5135,2020,01,23,4.6
5136,2020,01,24,2.8
5137,2020,01,25,4.3
5138,2020,01,26,5.5
5139,2020,01,27,5.9
5140,2020,01,28,6.8
5141,2020,01,29,6.0
5142,2020,01,30,5.2
5143,2020,01,31,3.9
5144,2020,02,01,2.6
5145,2020,02,02,1.5
5146,2020,02,03,-0.4
5147,2020,02,04,-1.6
5148,2020,02,05,-8.3
5149,2020,02,06,-6.4
5150,2020,02,07,-1.7
5151,2020,02,08,-0.1
5152,2020,02,09,-0.5
5153,2020,02,10,4.0
5154,2020,02,11,6.8
5155,2020,02,12,7.4
5156,2020,02,13,6.5
5157,2020,02,14,8.1
5158,2020,02,15,9.8
5159,2020,02,16,-1.4
5160,2020,02,17,-5.9
5161,2020,02,18,-4.1
5162,2020,02,19,1.0
5163,2020,02,20,4.6
5164,2020,02,21,6.7
5165,2020,02,22,4.0
5166,2020,02,23,2.5
5167,2020,02,24,7.0
5168,2020,02,25,6.7
5169,2020,02,26,6.4
5170,2020,02,27,6.1
5171,2020,02,28,4.5
5172,2020,02,29,7.7
5173,2020,03,01,5.8
5174,2020,03,02,3.4
5175,2020,03,03,4.8
5176,2020,03,04,2.2
5177,2020,03,05,1.4
5178,2020,03,06,3.7
5179,2020,03,07,7.0
5180,2020,03,08,9.3
5181,2020,03,09,11.1
5182,2020,03,10,6.4
5183,2020,03,11,3.8
5184,2020,03,12,6.8
5185,2020,03,13,4.9
5186,2020,03,14,3.6
5187,2020,03,15,4.0
5188,2020,03,16,3.6
5189,2020,03,17,6.6
5190,2020,03,18,10.0
5191,2020,03,19,9.1
5192,2020,03,20,8.8
5193,2020,03,21,12.8
5194,2020,03,22,11.0
5195,2020,03,23,10.6
5196,2020,03,24,11.4
5197,2020,03,25,12.5
5198,2020,03,26,14.8
5199,2020,03,27,11.9
5200,2020,03,28,7.7
5201,2020,03,29,8.7
5202,2020,03,30,10.2
5203,2020,03,31,11.9
5204,2020,04,01,11.3
5205,2020,04,02,9.3
5206,2020,04,03,10.0
5207,2020,04,04,8.9
5208,2020,04,05,7.2
5209,2020,04,06,9.3
5210,2020,04,07,10.6
5211,2020,04,08,9.4
5212,2020,04,09,8.9
5213,2020,04,10,10.7
5214,2020,04,11,9.9
5215,2020,04,12,9.9
5216,2020,04,13,12.4
5217,2020,04,14,13.0
5218,2020,04,15,13.2
5219,2020,04,16,16.0
5220,2020,04,17,12.5
5221,2020,04,18,13.5
5222,2020,04,19,12.3
5223,2020,04,20,10.0
5224,2020,04,21,7.4
5225,2020,04,22,6.0
5226,2020,04,23,7.9
5227,2020,04,24,9.9
5228,2020,04,25,13.1
5229,2020,04,26,12.3
5230,2020,04,27,12.9
5231,2020,04,28,13.9
5232,2020,04,29,14.9
5233,2020,04,30,17.1
5234,2020,05,01,20.2
5235,2020,05,02,20.3
5236,2020,05,03,21.8
5237,2020,05,04,20.2
5238,2020,05,05,16.0
5239,2020,05,06,19.4
5240,2020,05,07,20.7
5241,2020,05,08,19.9
5242,2020,05,09,14.2
5243,2020,05,10,14.4
5244,2020,05,11,16.5
5245,2020,05,12,14.3
5246,2020,05,13,16.1
5247,2020,05,14,19.3
5248,2020,05,15,16.1
5249,2020,05,16,16.7
5250,2020,05,17,19.1
5251,2020,05,18,19.1
5252,2020,05,19,13.0
5253,2020,05,20,14.4
5254,2020,05,21,17.4
5255,2020,05,22,18.5
5256,2020,05,23,20.1
5257,2020,05,24,17.1
5258,2020,05,25,16.6
5259,2020,05,26,16.2
5260,2020,05,27,17.4
5261,2020,05,28,18.7
5262,2020,05,29,20.7
5263,2020,05,30,22.6
5264,2020,05,31,21.2
5265,2020,06,01,19.7
5266,2020,06,02,17.9
5267,2020,06,03,22.0
5268,2020,06,04,21.9
5269,2020,06,05,23.0
5270,2020,06,06,24.6
5271,2020,06,07,22.7
5272,2020,06,08,25.0
5273,2020,06,09,26.7
5274,2020,06,10,25.8
5275,2020,06,11,26.1
5276,2020,06,12,24.7
5277,2020,06,13,26.9
5278,2020,06,14,24.0
5279,2020,06,15,23.0
5280,2020,06,16,24.4
5281,2020,06,17,24.3
5282,2020,06,18,23.4
5283,2020,06,19,24.7
5284,2020,06,20,24.9
5285,2020,06,21,26.1
5286,2020,06,22,28.6
5287,2020,06,23,27.3
5288,2020,06,24,22.3
5289,2020,06,25,21.6
5290,2020,06,26,21.8
5291,2020,06,27,24.1
5292,2020,06,28,25.2
5293,2020,06,29,23.8
5294,2020,06,30,20.1
5295,2020,07,01,21.1
5296,2020,07,02,24.2
5297,2020,07,03,25.5
5298,2020,07,04,24.2
5299,2020,07,05,23.8
5300,2020,07,06,25.6
5301,2020,07,07,24.1
5302,2020,07,08,25.5
5303,2020,07,09,27.5
5304,2020,07,10,24.5
5305,2020,07,11,25.8
5306,2020,07,12,23.5
5307,2020,07,13,18.7
5308,2020,07,14,20.3
5309,2020,07,15,23.4
5310,2020,07,16,25.0
5311,2020,07,17,26.0
5312,2020,07,18,26.1
5313,2020,07,19,24.0
5314,2020,07,20,23.8
5315,2020,07,21,25.0
5316,2020,07,22,23.7
5317,2020,07,23,21.1
5318,2020,07,24,22.5
5319,2020,07,25,24.3
5320,2020,07,26,25.4
5321,2020,07,27,24.3
5322,2020,07,28,24.4
5323,2020,07,29,23.7
5324,2020,07,30,25.3
5325,2020,07,31,26.2
5326,2020,08,01,25.3
5327,2020,08,02,24.9
5328,2020,08,03,25.0
5329,2020,08,04,27.0
5330,2020,08,05,26.5
5331,2020,08,06,24.1
5332,2020,08,07,24.3
5333,2020,08,08,24.2
5334,2020,08,09,24.9
5335,2020,08,10,26.5
5336,2020,08,11,24.6
5337,2020,08,12,27.2
5338,2020,08,13,28.0
5339,2020,08,14,27.1
5340,2020,08,15,26.1
5341,2020,08,16,27.4
5342,2020,08,17,28.2
5343,2020,08,18,27.5
5344,2020,08,19,27.1
5345,2020,08,20,27.7
5346,2020,08,21,26.6
5347,2020,08,22,24.3
5348,2020,08,23,25.3
5349,2020,08,24,27.8
5350,2020,08,25,29.9
